ingestion_batch_id,province,batch_no,package_no,package_code,material_category,source_file,docx_file,table_index,row_number,table_type,sequence_no,parameter_name,unit,standard_value,project_required_value,bidder_response_value,bidder_guaranteed_value,deviation,remark,nominal_inner_diameter,nominal_wall_thickness,minimum_wall_thickness,inner_diameter_tolerance,wall_thickness_tolerance,out_of_roundness,row_data
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,0,3,dimension_parameter_table,,公称内径 150（内径）,,,,,,,,150（内径）,,17,正公差 +0.8 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""150（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.8 负公差 0"", ""最小壁厚 (mm)"": ""17"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,0,4,dimension_parameter_table,,公称内径 175（内径）,,,,,,,,175（内径）,,20,正公差 +0.9 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""175（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.9 负公差 0"", ""最小壁厚 (mm)"": ""20"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,0,5,dimension_parameter_table,,公称内径 200（内径）,,,,,,,,200（内径）,,27,正公差 +1.0 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""200（内径）"", ""内径允许偏差 (mm)"": ""正公差 +1.0 负公差 0"", ""最小壁厚 (mm)"": ""27"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,2,performance_parameter_table,1,密度g/cm３,,0.90～0.94,,,,,,,,,,,,"{""序号"": ""1"", ""项目"": ""密度g/cm３"", ""指标"": ""0.90～0.94""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,3,performance_parameter_table,2,拉伸强度（23±2℃）,,管材：≥25MPa 接头：≥22.5MPa,,,,,,,,,,,,"{""序号"": ""2"", ""项目"": ""拉伸强度（23±2℃）"", ""指标"": ""管材：≥25MPa 接头：≥22.5MPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,4,performance_parameter_table,3,断裂伸长率,,≥200%,,,,,,,,,,,,"{""序号"": ""3"", ""项目"": ""断裂伸长率"", ""指标"": ""≥200%""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,5,performance_parameter_table,4,弯曲强度（23±2℃）,,≥36Mpa,,,,,,,,,,,,"{""序号"": ""4"", ""项目"": ""弯曲强度（23±2℃）"", ""指标"": ""≥36Mpa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,6,performance_parameter_table,5,扁平试验（内径的50%）,,不破裂,,,,,,,,,,,,"{""序号"": ""5"", ""项目"": ""扁平试验（内径的50%）"", ""指标"": ""不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,7,performance_parameter_table,6,维卡软化温度（GB/T 1633 A50法）,,≥150℃,,,,,,,,,,,,"{""序号"": ""6"", ""项目"": ""维卡软化温度（GB/T 1633 A50法）"", ""指标"": ""≥150℃""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,8,performance_parameter_table,7,落锤冲击,,任何试样均不出现破裂或裂缝。,,,,,,,,,,,,"{""序号"": ""7"", ""项目"": ""落锤冲击"", ""指标"": ""任何试样均不出现破裂或裂缝。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,9,performance_parameter_table,8,环刚度（3%、常温）,,≥32kPa,,,,,,,,,,,,"{""序号"": ""8"", ""项目"": ""环刚度（3%、常温）"", ""指标"": ""≥32kPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,10,performance_parameter_table,9,最小允许弯曲半径,,≤75D,,,,,,,,,,,,"{""序号"": ""9"", ""项目"": ""最小允许弯曲半径"", ""指标"": ""≤75D""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,11,performance_parameter_table,10,不圆度mm：,,≤2,,,,,,,,,,,,"{""序号"": ""10"", ""项目"": ""不圆度mm："", ""指标"": ""≤2""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)713962/国家电网有限公司_电缆保护管 - 设备部(A171-500021520-00002)/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021520-00002 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP埋地用.docx,1,12,performance_parameter_table,11,滑动摩擦系数,,≤0.35,,,,,,,,,,,,"{""序号"": ""11"", ""项目"": ""滑动摩擦系数"", ""指标"": ""≤0.35""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,0,2,dimension_parameter_table,,公称内径 100（内径）,,,,,,,,100（内径）,,8,正公差 +0.6 负公差 0,正公差 +1.0 负公差 0,,"{""公称内径 (mm)"": ""100（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.6 负公差 0"", ""最小壁厚 (mm)"": ""8"", ""壁厚允许偏差 (mm)"": ""正公差 +1.0 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,0,3,dimension_parameter_table,,公称内径 150（内径）,,,,,,,,150（内径）,,12,正公差 +0.8 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""150（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.8 负公差 0"", ""最小壁厚 (mm)"": ""12"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,0,4,dimension_parameter_table,,公称内径 175（内径）,,,,,,,,175（内径）,,14,正公差 +0.9 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""175（内径）"", ""内径允许偏差 (mm)"": ""正公差 +0.9 负公差 0"", ""最小壁厚 (mm)"": ""14"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,0,5,dimension_parameter_table,,公称内径 200（内径）,,,,,,,,200（内径）,,16,正公差 +1.0 负公差 0,正公差 +1.4 负公差 0,,"{""公称内径 (mm)"": ""200（内径）"", ""内径允许偏差 (mm)"": ""正公差 +1.0 负公差 0"", ""最小壁厚 (mm)"": ""16"", ""壁厚允许偏差 (mm)"": ""正公差 +1.4 负公差 0""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,2,performance_parameter_table,1,密度g/cm３,,0.90～0.94,,,,,,,,,,,,"{""序号"": ""1"", ""项目"": ""密度g/cm３"", ""指标"": ""0.90～0.94""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,3,performance_parameter_table,2,拉伸强度（23±2℃）,,管材：≥25MPa 接头：≥22.5MPa,,,,,,,,,,,,"{""序号"": ""2"", ""项目"": ""拉伸强度（23±2℃）"", ""指标"": ""管材：≥25MPa 接头：≥22.5MPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,4,performance_parameter_table,3,断裂伸长率,,≥200%,,,,,,,,,,,,"{""序号"": ""3"", ""项目"": ""断裂伸长率"", ""指标"": ""≥200%""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,5,performance_parameter_table,4,弯曲强度（23±2℃）,,≥36Mpa,,,,,,,,,,,,"{""序号"": ""4"", ""项目"": ""弯曲强度（23±2℃）"", ""指标"": ""≥36Mpa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,6,performance_parameter_table,5,扁平试验（内径的50%）,,不破裂,,,,,,,,,,,,"{""序号"": ""5"", ""项目"": ""扁平试验（内径的50%）"", ""指标"": ""不破裂""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,7,performance_parameter_table,6,维卡软化温度（GB/T 1633 A50法）,,≥150℃,,,,,,,,,,,,"{""序号"": ""6"", ""项目"": ""维卡软化温度（GB/T 1633 A50法）"", ""指标"": ""≥150℃""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,8,performance_parameter_table,7,落锤冲击,,任何试样均不出现破裂或裂缝。,,,,,,,,,,,,"{""序号"": ""7"", ""项目"": ""落锤冲击"", ""指标"": ""任何试样均不出现破裂或裂缝。""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,9,performance_parameter_table,8,环刚度（3%、常温）,,≥32kPa,,,,,,,,,,,,"{""序号"": ""8"", ""项目"": ""环刚度（3%、常温）"", ""指标"": ""≥32kPa""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,10,performance_parameter_table,9,最小允许弯曲半径,,≤75D,,,,,,,,,,,,"{""序号"": ""9"", ""项目"": ""最小允许弯曲半径"", ""指标"": ""≤75D""}"
customer_liaoning_taichang_20260606_p0,辽宁,2025-03,包4,2225AC,电缆保护管MPP,rag_seed/power_grid_resources/01_tender_documents/22_国网辽宁电力2025年第三次物资协议库存招标采购/extracted/电缆保护管MPP/包4_完整招标文件_53488486837695864/包4_技术规范书_53488484565315667/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)713595/国家电网有限公司_电缆保护管 - 设备部(A171-500021541-00001)/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.doc,parsed_outputs/power_grid_customer_corpus/customer_liaoning_taichang_20260606_p0/staging/converted_docx/A171-500021541-00001 国家电网公司总部-配网标准化物资固化技术规范书-电缆保护管 MPP 非开挖.docx,1,11,performance_parameter_table,10,不圆度mm：,,≤2,,,,,,,,,,,,"{""序号"": ""10"", ""项目"": ""不圆度mm："", ""指标"": ""≤2""}"
